,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1773,"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,SVP Sports,43.72151621147103,-79.46732601644699,Sporting Goods Shop
1774,Glencairn,43.709577,-79.4450726,"R Bakery - Delicious Cakes, Breads",43.70741964331273,-79.44312584563261,Bakery
1775,Glencairn,43.709577,-79.4450726,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
1776,Glencairn,43.709577,-79.4450726,wenderly park,43.711595267049525,-79.44634437561035,Playground
1777,Glencairn,43.709577,-79.4450726,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
1778,Glencairn,43.709577,-79.4450726,Bigabaldi's Pizzera,43.706021,-79.442403,Italian Restaurant
1779,Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
1780,Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
1781,Humewood-Cedarvale,43.6937813,-79.4281914,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
1782,Caledonia-Fairbanks,43.6890256,-79.453512,Nairn Park,43.69065390931841,-79.4562995791835,Park
1783,Caledonia-Fairbanks,43.6890256,-79.453512,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
1784,Caledonia-Fairbanks,43.6890256,-79.453512,Fairbanks Pool,43.69195850094914,-79.44892151240036,Pool
1785,Caledonia-Fairbanks,43.6890256,-79.453512,Fairbank Memorial Park,43.69202800194052,-79.44892353333186,Park
1786,Christie,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1787,Christie,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
1788,Christie,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
1789,Christie,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
1790,Christie,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop
1791,Christie,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
1792,Christie,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store
1793,Christie,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café
1794,Christie,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store
1795,Christie,43.669542,-79.4225637,Sobeys Dupont,43.670977,-79.427573,Grocery Store
1796,Christie,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
1797,Christie,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
1798,Christie,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
1799,Christie,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
1800,Christie,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
1801,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1802,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
1803,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
1804,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
1805,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1806,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
1807,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
1808,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1809,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
1810,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Food Basics,43.6668856311364,-79.44669127467023,Supermarket
1811,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
1812,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
1813,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
1814,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
1815,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Wallace Emerson Community Centre,43.66729321721379,-79.43947609874155,Pool
1816,"Little Portugal, Trinity",43.6479267,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
1817,"Little Portugal, Trinity",43.6479267,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1818,"Little Portugal, Trinity",43.6479267,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1819,"Little Portugal, Trinity",43.6479267,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1820,"Little Portugal, Trinity",43.6479267,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1821,"Little Portugal, Trinity",43.6479267,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
1822,"Little Portugal, Trinity",43.6479267,-79.4197497,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
1823,"Little Portugal, Trinity",43.6479267,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1824,"Little Portugal, Trinity",43.6479267,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1825,"Little Portugal, Trinity",43.6479267,-79.4197497,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
1826,"Little Portugal, Trinity",43.6479267,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
1827,"Little Portugal, Trinity",43.6479267,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1828,"Little Portugal, Trinity",43.6479267,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
1829,"Little Portugal, Trinity",43.6479267,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
1830,"Little Portugal, Trinity",43.6479267,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1831,"Little Portugal, Trinity",43.6479267,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1832,"Little Portugal, Trinity",43.6479267,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1833,"Little Portugal, Trinity",43.6479267,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1834,"Little Portugal, Trinity",43.6479267,-79.4197497,Get Well,43.6493204037974,-79.42193705485465,Bar
1835,"Little Portugal, Trinity",43.6479267,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
1836,"Little Portugal, Trinity",43.6479267,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
1837,"Little Portugal, Trinity",43.6479267,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1838,"Little Portugal, Trinity",43.6479267,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
1839,"Little Portugal, Trinity",43.6479267,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
1840,"Little Portugal, Trinity",43.6479267,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
1841,"Little Portugal, Trinity",43.6479267,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
1842,"Little Portugal, Trinity",43.6479267,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
1843,"Little Portugal, Trinity",43.6479267,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
1844,"Little Portugal, Trinity",43.6479267,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
1845,"Little Portugal, Trinity",43.6479267,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
1846,"Little Portugal, Trinity",43.6479267,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
1847,"Little Portugal, Trinity",43.6479267,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
1848,"Little Portugal, Trinity",43.6479267,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1849,"Little Portugal, Trinity",43.6479267,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
1850,"Little Portugal, Trinity",43.6479267,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1851,"Little Portugal, Trinity",43.6479267,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Diner
1852,"Little Portugal, Trinity",43.6479267,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
1853,"Little Portugal, Trinity",43.6479267,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
1854,"Little Portugal, Trinity",43.6479267,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
1855,"Little Portugal, Trinity",43.6479267,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
1856,"Little Portugal, Trinity",43.6479267,-79.4197497,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
1857,"Little Portugal, Trinity",43.6479267,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1858,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
1859,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Starbucks,43.63909,-79.427622,Coffee Shop
1860,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1861,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
1862,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1863,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1864,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1865,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
1866,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,The Abbott,43.637996211047366,-79.43071653853734,Café
1867,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Brodflour,43.637535,-79.422761,Bakery
1868,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
1869,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
1870,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
1871,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Joker Cafe,43.63572658167962,-79.42603944906266,Café
1872,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
1873,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
1874,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Loco Burrito,43.63751255946425,-79.4228975016341,Burrito Place
1875,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Uma Cafe,43.63701567204681,-79.42404784920467,Café
1876,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
1877,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Cinema Nightclub,43.63761384433725,-79.42388994008574,Nightclub
1878,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Tula South Yoga & Spa,43.637292550247054,-79.42369350961788,Gym / Fitness Center
1879,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Gardiner Expy & Dufferin St,43.6338,-79.42546,Intersection
1880,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Dunn Milk Variety,43.6336672441301,-79.43154947516645,Convenience Store
1881,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
1882,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Sporty,43.71650314331055,-79.48983764648438,Basketball Court
1883,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
1884,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
1885,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
1886,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,Variety And Video,43.69010467761434,-79.47514269388671,Convenience Store
1887,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,Dollar Tree,43.6902962,-79.4746668,Discount Store
1888,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,2 Brothers shawarma,43.690118,-79.47515,Turkish Restaurant
1889,"Runnymede, The Junction, Weston-Pellam Park, Carlton Village",43.6731853,-79.4872619,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
1890,"Runnymede, The Junction, Weston-Pellam Park, Carlton Village",43.6731853,-79.4872619,241 Pizza,43.6723510936904,-79.49263085092069,Pizza Place
1891,"High Park, The Junction South",43.6616083,-79.4647633,Lithuania Park,43.658666653470426,-79.46303844451904,Park
1892,"High Park, The Junction South",43.6616083,-79.4647633,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
1893,"High Park, The Junction South",43.6616083,-79.4647633,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
1894,"High Park, The Junction South",43.6616083,-79.4647633,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
1895,"High Park, The Junction South",43.6616083,-79.4647633,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
1896,"High Park, The Junction South",43.6616083,-79.4647633,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
1897,"High Park, The Junction South",43.6616083,-79.4647633,SMASH,43.665496255078395,-79.46553722469592,Antique Shop
1898,"High Park, The Junction South",43.6616083,-79.4647633,famous last words,43.665181,-79.468471,Speakeasy
1899,"High Park, The Junction South",43.6616083,-79.4647633,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
1900,"High Park, The Junction South",43.6616083,-79.4647633,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
1901,"High Park, The Junction South",43.6616083,-79.4647633,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
1902,"High Park, The Junction South",43.6616083,-79.4647633,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
1903,"High Park, The Junction South",43.6616083,-79.4647633,Isaan Der,43.665311,-79.468078,Thai Restaurant
1904,"High Park, The Junction South",43.6616083,-79.4647633,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
1905,"High Park, The Junction South",43.6616083,-79.4647633,Tim & Sue's No Frills,43.664243,-79.468643,Grocery Store
1906,"High Park, The Junction South",43.6616083,-79.4647633,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
1907,"High Park, The Junction South",43.6616083,-79.4647633,Junction Grill,43.66521011890175,-79.46846083483024,Diner
1908,"High Park, The Junction South",43.6616083,-79.4647633,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
1909,"High Park, The Junction South",43.6616083,-79.4647633,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
1910,"High Park, The Junction South",43.6616083,-79.4647633,Pascal's Baguette & Bagels,43.665426,-79.466176,Bakery
1911,"High Park, The Junction South",43.6616083,-79.4647633,ROUX,43.66541814719867,-79.46239204687215,Cajun / Creole Restaurant
1912,"High Park, The Junction South",43.6616083,-79.4647633,Dollarama,43.665792,-79.465906,Discount Store
1913,"High Park, The Junction South",43.6616083,-79.4647633,A&W,43.66552,-79.464731,Fast Food Restaurant
1914,"High Park, The Junction South",43.6616083,-79.4647633,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
1915,"High Park, The Junction South",43.6616083,-79.4647633,See-Scape,43.6654,-79.463995,Restaurant
1916,"Parkdale, Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
1917,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
1918,"Parkdale, Roncesvalles",43.6489597,-79.456325,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
1919,"Parkdale, Roncesvalles",43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
